"Subject";"Activity";"tBodyAcc.mean...X";"tBodyAcc.mean...Y";"tBodyAcc.mean...Z";"tGravityAcc.mean...X";"tGravityAcc.mean...Y";"tGravityAcc.mean...Z";"tBodyAccJerk.mean...X";"tBodyAccJerk.mean...Y";"tBodyAccJerk.mean...Z";"tBodyGyro.mean...X";"tBodyGyro.mean...Y";"tBodyGyro.mean...Z";"tBodyGyroJerk.mean...X";"tBodyGyroJerk.mean...Y";"tBodyGyroJerk.mean...Z";"tBodyAccMag.mean..";"tGravityAccMag.mean..";"tBodyAccJerkMag.mean..";"tBodyGyroMag.mean..";"tBodyGyroJerkMag.mean..";"fBodyAcc.mean...X";"fBodyAcc.mean...Y";"fBodyAcc.mean...Z";"fBodyAcc.meanFreq...X";"fBodyAcc.meanFreq...Y";"fBodyAcc.meanFreq...Z";"fBodyAccJerk.mean...X";"fBodyAccJerk.mean...Y";"fBodyAccJerk.mean...Z";"fBodyAccJerk.meanFreq...X";"fBodyAccJerk.meanFreq...Y";"fBodyAccJerk.meanFreq...Z";"fBodyGyro.mean...X";"fBodyGyro.mean...Y";"fBodyGyro.mean...Z";"fBodyGyro.meanFreq...X";"fBodyGyro.meanFreq...Y";"fBodyGyro.meanFreq...Z";"fBodyAccMag.mean..";"fBodyAccMag.meanFreq..";"fBodyBodyAccJerkMag.mean..";"fBodyBodyAccJerkMag.meanFreq..";"fBodyBodyGyroMag.mean..";"fBodyBodyGyroMag.meanFreq..";"fBodyBodyGyroJerkMag.mean..";"fBodyBodyGyroJerkMag.meanFreq..";"angle.tBodyAccMean.gravity.";"angle.tBodyAccJerkMean..gravityMean.";"angle.tBodyGyroMean.gravityMean.";"angle.tBodyGyroJerkMean.gravityMean.";"angle.X.gravityMean.";"angle.Y.gravityMean.";"angle.Z.gravityMean.";"tBodyAcc.std...X";"tBodyAcc.std...Y";"tBodyAcc.std...Z";"tGravityAcc.std...X";"tGravityAcc.std...Y";"tGravityAcc.std...Z";"tBodyAccJerk.std...X";"tBodyAccJerk.std...Y";"tBodyAccJerk.std...Z";"tBodyGyro.std...X";"tBodyGyro.std...Y";"tBodyGyro.std...Z";"tBodyGyroJerk.std...X";"tBodyGyroJerk.std...Y";"tBodyGyroJerk.std...Z";"tBodyAccMag.std..";"tGravityAccMag.std..";"tBodyAccJerkMag.std..";"tBodyGyroMag.std..";"tBodyGyroJerkMag.std..";"fBodyAcc.std...X";"fBodyAcc.std...Y";"fBodyAcc.std...Z";"fBodyAccJerk.std...X";"fBodyAccJerk.std...Y";"fBodyAccJerk.std...Z";"fBodyGyro.std...X";"fBodyGyro.std...Y";"fBodyGyro.std...Z";"fBodyAccMag.std..";"fBodyBodyAccJerkMag.std..";"fBodyBodyGyroMag.std..";"fBodyBodyGyroJerkMag.std.."
4;"WALKING_DOWNSTAIRS";0.279965329555556;-0.00980200850666667;-0.1067775246;0.947731858666667;-0.0620852772955556;0.148714808888889;0.0971862748866667;0.00563780215111111;-0.00729137766444444;-0.102838822533333;-0.0704025952333333;0.05926394948;-0.0921282734666667;-0.0348434913444444;-0.0492836435688889;-0.0491616726733333;-0.0491616726733333;-0.228851413747333;-0.3466062928;-0.592843014888889;-0.0722392276888889;-0.129606639466667;-0.494683451555556;-0.342285696395556;0.213581745013333;0.0478375669635111;-0.16163290774;-0.172941628735556;-0.583917371333333;-0.179115175957778;-0.181293185048889;-0.169702261222222;-0.240298893435556;-0.717545840444444;-0.318306481022222;-0.127145376957778;-0.185485631124444;0.3770740968;-0.01907433524;0.101078170917778;-0.175295286557778;0.0926236938266667;-0.429213369555556;0.0600292045888889;-0.621752455777778;0.144436925733333;0.000633759377777773;-0.0525297218666667;0.353626044222222;-0.0625619543688889;-0.852409054444444;0.1265381706;-0.0832015467555555;0.0111935496222222;-0.21859832499;-0.479185977111111;-0.955258881333333;-0.932066041111111;-0.937753794444444;-0.145759708684667;-0.146242294857778;-0.626646986888889;-0.370244695288889;-0.699453537111111;-0.498480800444444;-0.395995494444444;-0.816858240222222;-0.325780073711111;-0.0819559041111111;-0.0819559041111111;-0.216858921977778;-0.3805726254;-0.637079543555556;0.0390098262533333;-0.32253131772;-0.512694303111111;-0.208250062317778;-0.177202094317778;-0.668867334444444;-0.414919000955556;-0.691518367333333;-0.621658471333333;-0.263644030288889;-0.280426776955556;-0.457674088;-0.685470931777778
4;"SITTING";0.27153827992;-0.007163065158;-0.10587459588;0.8693030064;0.211622539936894;0.11012048108;0.0784500239;-0.0108582171094;-0.0121499951596;-0.04944351156;-0.08943006108;0.10115033478;-0.09694948424;-0.041848389996;-0.0489964351672;-0.93569482;-0.93569482;-0.9701322836;-0.9260633138;-0.9804904618;-0.9774624984;-0.9057829318;-0.9517837432;0.037381761194;0.07878600934;0.01209426602;-0.9768457126;-0.9442983908;-0.9751549056;0.2130199199042;-0.075289966262;0.012245576986;-0.9605896358;-0.9675836478;-0.9337768922;0.1090926580982;-0.394745539548;-0.1457260342;-0.929002095;0.028092110644;-0.9625007338;0.22719801466;-0.9487697524;-0.20008475764;-0.9765477634;0.08593420296;-0.010753474716;-0.0075990574098;-0.032687279624;-0.0595747229;-0.7102762428;-0.07099878796;-0.0563298907436;-0.980309931;-0.89022398108;-0.9322030066;-0.9814052948;-0.93272710386;-0.9509492546;-0.9767421962;-0.9445961056;-0.9790387658;-0.9701317904;-0.9584681204;-0.9279722294;-0.9698997312;-0.984441358;-0.9688048316;-0.9144078448;-0.9144078448;-0.9625491104;-0.928898293;-0.9758066902;-0.9819081892;-0.8894673494;-0.9269993168;-0.9787769122;-0.949293158;-0.9816994482;-0.973333107;-0.954120419;-0.9328683544;-0.9198157096;-0.9615845194;-0.9288505544;-0.9762617538
4;"STANDING";0.280499745892857;-0.00948911098553571;-0.0961574905535714;0.95619779125;-0.0759009061071429;0.166893825946429;0.0721328379857143;-0.00653015693773214;-0.0211889890567857;-0.0306449342357143;-0.061824850625;0.0755636430892857;-0.103057894142857;-0.0461257201357143;-0.0490753497867857;-0.906478051785714;-0.906478051785714;-0.963370738392857;-0.900982100535714;-0.967614073928571;-0.973497549642857;-0.889549205;-0.93164342125;0.0620999958378571;-0.0669875048642857;-0.0377822772491071;-0.972310894285714;-0.937624242142857;-0.968648411607143;0.2722139805;-0.126450632983929;0.0711056632839286;-0.905464161964286;-0.955992945178571;-0.915280955357143;-0.2748096406875;-0.364372374642857;-0.223109154546429;-0.917614014821429;-0.102971757742857;-0.956139283571429;0.201262207319643;-0.914209165714286;-0.286128312085714;-0.964471139464286;0.0609850024464286;0.0147312363133929;0.0045729088625;0.101339340914286;0.0257192449821429;-0.831044401607143;0.135778706071429;-0.0951347515892857;-0.97692058;-0.86159737875;-0.896880538392857;-0.972908355892857;-0.917613464821429;-0.899404775267857;-0.972586541964286;-0.938354677857143;-0.973054201071429;-0.909687974464286;-0.949227146964286;-0.909995038571429;-0.949633878571429;-0.976065174642857;-0.957982019464286;-0.890976683392857;-0.890976683392857;-0.958159482142857;-0.885144317678571;-0.964282784285714;-0.978737637678571;-0.857380281803571;-0.887554317678571;-0.975706723571429;-0.944075308928571;-0.976229505535714;-0.912464793928571;-0.945825840178571;-0.91665163125;-0.895340042142857;-0.96003249875;-0.887194404285714;-0.9664302175
4;"LAYING";0.263559214981481;-0.0150031841055556;-0.110688150314815;-0.420664662222222;0.915165104259259;0.341531310555556;0.0934494217777778;0.00693313213968519;-0.00641054328740741;-0.00923156347222222;-0.0930128180759259;0.169720404092593;-0.105019877685185;-0.0381230432222222;-0.0712156288333333;-0.954557603148148;-0.954557603148148;-0.970095771666667;-0.930236462592593;-0.985068502037037;-0.958802077592593;-0.938883374444444;-0.967504278888889;-0.274194618766667;0.366231448994444;0.201329591976111;-0.978542457407407;-0.943969987222222;-0.975383329444444;0.182436483157407;0.0987428836296296;0.0770211165;-0.967203736481482;-0.972187839074074;-0.961479262592593;-0.0660921823944444;-0.526889995562963;0.152886311603704;-0.939389701296296;0.241697899814815;-0.96228712537037;0.274027349574074;-0.961556660185185;-0.259851969798148;-0.983609073333333;0.202949381537037;-0.00235775253703703;-0.0155037568068519;0.0071296052962963;0.036656730987037;0.553489757592593;-0.763217167407407;-0.229790432925926;-0.954193738888889;-0.941714042407407;-0.962667314814815;-0.921199965925926;-0.969816635740741;-0.976176608888889;-0.978302781111111;-0.942209488333333;-0.978511984259259;-0.973102422222222;-0.961109291851852;-0.962073755;-0.975103204259259;-0.986855629814815;-0.983965359814815;-0.931292216611111;-0.931292216611111;-0.960786430740741;-0.947031781666667;-0.982698213703704;-0.952464881481481;-0.946380971111111;-0.962154454259259;-0.980079292592593;-0.944366881666667;-0.980261236296296;-0.975094739444444;-0.956182500185185;-0.965807466666667;-0.937187975962963;-0.958037119259259;-0.947100325185185;-0.982543631666667
5;NA;0.279177960301325;-0.0154833455336192;-0.105661736816887;0.698153719072848;0.112313109736755;0.0921607197449904;0.0841019899622517;0.0017656830384106;-0.0029537113427351;-0.0294516873643046;-0.0774316445596026;0.0866267116745033;-0.103522877147351;-0.0490624519374172;-0.0506258160122517;-0.460866415568709;-0.460866415568709;-0.589313870006622;-0.602770284825828;-0.707383517582782;-0.55123770513245;-0.440232431795033;-0.696171811490066;-0.226370689942053;0.0748636861897351;0.0062663175707947;-0.604769869438742;-0.550991969857417;-0.768762357980132;-0.10292084499106;-0.27429092242043;-0.163706246351656;-0.632239300829801;-0.71706218781457;-0.537329127293278;-0.0381646986649007;-0.0720666007195695;0.0744028987918874;-0.528503022745033;0.0781455594845364;-0.573176177044172;0.131619298935099;-0.677355755703311;0.062219113935298;-0.748829309536424;0.0307564556565894;-0.00911213827748344;-0.0152166119291391;-0.00953130166963576;-0.0233952550609272;-0.598120786887417;-0.0378727910794702;-0.0440818730005695;-0.507691011391722;-0.402724906078146;-0.646443640175497;-0.964629108807947;-0.939973777950331;-0.94207867884106;-0.575890535679801;-0.506544358609603;-0.78456199486755;-0.709955676983444;-0.705638306688742;-0.606589817380795;-0.662581310334437;-0.774114270364238;-0.564680771249007;-0.52162345171192;-0.52162345171192;-0.589031268133113;-0.664078383532781;-0.734187493344371;-0.492829885748675;-0.422162171100331;-0.649351210748344;-0.584013626983444;-0.491500434303907;-0.798835563807947;-0.73573857718543;-0.702290390960265;-0.669353687483444;-0.594259529756954;-0.613485123609272;-0.715731148145695;-0.735610602483444
6;NA;0.272376614181538;-0.0175697042641846;-0.11599454136;0.688702063569231;0.0162055455953846;0.0475199990906462;0.0813833604034769;0.000479281129661539;-0.00225896302076923;-0.0433611785374462;-0.0706129097498462;0.0973130293888923;-0.0829159966093231;-0.0454921005615385;-0.0533610323667692;-0.464770006998123;-0.464770006998123;-0.551413652396923;-0.549494852037046;-0.621936158532308;-0.506174926221538;-0.392041410138769;-0.683725945015385;-0.191537066813538;0.0590114878605846;0.113046089288708;-0.549394273848923;-0.503558973703692;-0.720867157741538;-0.0956140259974462;-0.305422668448923;-0.1006823905788;-0.537201442069846;-0.621188724858462;-0.507604207506462;0.0289087194733538;-0.0427900206246154;0.101044783556;-0.473974924380431;0.102346682227846;-0.494882316238462;0.0831165453227692;-0.579130051151385;0.104193397607938;-0.651886909221538;0.081817622852;-0.0138330473166462;-0.00348166721446154;0.0923274191257231;-0.0623473875535385;-0.528657882923077;0.0197335438526154;-0.0125524016118246;-0.505086085072062;-0.368403670137262;-0.672512004586708;-0.958898709015385;-0.9509348864;-0.937910223507692;-0.531468310262154;-0.454437496885815;-0.738955207627692;-0.653800660041538;-0.626252072652308;-0.599910232855692;-0.546009968372308;-0.677635980501539;-0.526908306306892;-0.483790606354154;-0.483790606354154;-0.502935062310769;-0.579837818063692;-0.644474485460492;-0.506680276530492;-0.396677793847908;-0.694365207233846;-0.555346159400332;-0.437837459287385;-0.755751144098462;-0.692862440004;-0.633236229753846;-0.67302031484;-0.570910289993846;-0.516711262173969;-0.657368673849846;-0.660175875210246
7;NA;0.270211697814935;-0.0187904887668182;-0.112492375388312;0.681289120844156;-0.0420221452496753;0.0342160711928604;0.0831829573168831;0.00760909767418831;-0.00791725696048701;-0.0518716929407792;-0.0646077113078896;0.0977671721406169;-0.0942037376182662;-0.0414401406082792;-0.0610307928148701;-0.511312036747403;-0.511312036747403;-0.622815767680292;-0.581899897967532;-0.713191348337662;-0.593011288564935;-0.563547785174026;-0.531005941495552;-0.311790512382468;-0.0300713296399351;0.0146620852844481;-0.637521940243831;-0.641687333850227;-0.642515716574286;-0.11978430017462;-0.239501714015909;-0.220260861049058;-0.643767578493507;-0.630419275006169;-0.655083354905844;-0.134491772785779;-0.103884514547565;-0.0863412384825;-0.518323878824675;-0.0106873745212792;-0.553360009658182;0.108695730522532;-0.628877272791136;-0.0352276334005552;-0.668879188156396;0.0631920436939935;0.00269012793097403;-0.0101427330402597;0.0421957283409091;-0.0230124181622597;-0.525683267337662;0.108786539103896;-0.0334261884535714;-0.577518324748052;-0.546403365345779;-0.456473642256981;-0.956538178587662;-0.955312554090909;-0.923304724090909;-0.615131377408279;-0.622997416262013;-0.664336860544416;-0.687155474097403;-0.652408657909091;-0.663340760331169;-0.701731200484416;-0.674920114957468;-0.750808705594156;-0.510669879158539;-0.510669879158539;-0.550560230585714;-0.598670795839286;-0.658017844948377;-0.572347541484091;-0.567046977262987;-0.460792123277305;-0.626785744584416;-0.62853163071948;-0.684856438953896;-0.703883646896104;-0.671161922837662;-0.698949518905844;-0.583819796092208;-0.550683254908442;-0.650923648207792;-0.668963362464935
8;NA;0.270759063295374;-0.0181894974688612;-0.106809623683986;0.647498175409253;0.0303211113118861;0.0836542406807936;0.084215745375516;0.000860301581786477;-0.0196719912994306;0.00359053897160142;-0.091077509832669;0.0640867611561922;-0.104969855200356;-0.0400922240331673;-0.0582887148366548;-0.468522592843416;-0.468522592843416;-0.534248616612028;-0.476214943826192;-0.673625525658363;-0.581831414648399;-0.374944236206406;-0.550979388719929;-0.216022261686477;0.0263297524124555;0.0913951982033452;-0.59163500910605;-0.495906215569395;-0.644285802406762;0.0212336768810676;-0.169061574411388;-0.0826086104950178;-0.601382421248399;-0.575938482711388;-0.525562919047438;-0.117102793715658;-0.153879695796192;-0.0430258806635231;-0.512106792856939;0.146541439681957;-0.529244911130605;0.271528870278648;-0.609984289180071;-0.0232241525951918;-0.70215621546726;0.223748693337011;0.0241015302255872;-0.0447760524743772;-0.0456562960846975;-0.014249245677758;-0.464037618576512;0.0469561517516014;-0.0596437771975801;-0.582958863017438;-0.349383732046263;-0.499472687913167;-0.954256666035587;-0.94844645047331;-0.923180663601423;-0.575993073911744;-0.458724925167972;-0.66835678475516;-0.656219242281851;-0.570941237019217;-0.511392038012811;-0.674984452240214;-0.683086930288968;-0.695970301754448;-0.554038979266192;-0.554038979266192;-0.564471999961566;-0.581422885341281;-0.715838385516014;-0.585343460535587;-0.378656458967972;-0.513206312959075;-0.598546245236655;-0.45636839585694;-0.691480916950178;-0.675275353078292;-0.573087292172598;-0.553968587869751;-0.651638076286121;-0.618027414911032;-0.636673891144128;-0.755717299964413
9;"WALKING";0.278502842115385;-0.0180891971284423;-0.110820512307692;0.951867079615385;-0.0314341738730769;-0.115856121080385;0.0704357270480769;0.0212255910017308;0.00414762740192308;-0.0808360598653846;-0.0625598710615385;0.111629779896154;-0.0809204094461538;-0.0356283427038462;-0.0633406620592308;-0.0980840496143461;-0.0980840496143461;-0.203733615519231;-0.294542266826923;-0.510253995769231;-0.294711163653846;-0.257677616153846;-0.250806259788462;-0.310727563365385;0.0213195015442308;0.0237831761442308;-0.314265401346154;-0.367706595;-0.399541245192308;-0.378291493076923;-0.389047303846154;-0.366570477826923;-0.383676120961538;-0.436905860576923;-0.240222512134615;-0.200624503730769;0.0164815831107692;-0.152103721057692;-0.318801022711538;0.161672988528846;-0.316870715576923;0.159239938555769;-0.513797480384615;0.127416241121154;-0.602581618269231;0.243222181771154;-0.0259657901346154;0.0623476589538462;0.121321075826923;-0.0265764240576923;-0.844514789230769;0.105281462134615;0.103849947479269;-0.238353562692308;-0.201696960826923;-0.0579636469030769;-0.980971973653846;-0.971242423076923;-0.955523995576923;-0.206733787961538;-0.276929933846154;-0.409764526153846;-0.476163506730769;-0.467054167884615;-0.265683521346154;-0.526985309038462;-0.549200228076923;-0.457881494038462;-0.37942877;-0.37942877;-0.317113487115385;-0.489725811538462;-0.599866472692308;-0.218019977423077;-0.223972558596154;-0.0337965256573077;-0.170228340134423;-0.228380473480769;-0.419104362884615;-0.507404512692308;-0.490990336346154;-0.342367223269231;-0.513891953269231;-0.322337536730769;-0.562714528653846;-0.624351923653846
9;"WALKING_UPSTAIRS";0.262436475714286;-0.0195101099975714;-0.125219003959184;0.902647777755102;-0.0377947824285714;-0.266009866857143;0.0692266245755102;0.00126612218367347;0.00766046602367347;-0.16396719;-0.0412587909579592;0.14569462592449;-0.0684689593355102;-0.0302797452408163;-0.0236327911183673;-0.260727581428571;-0.260727581428571;-0.440667540204082;-0.0833234490061224;-0.672840561836735;-0.342735952653061;-0.405022798163265;-0.384710423408163;-0.341219678720408;-0.247086151469388;-0.215203992816327;-0.402044750408163;-0.608498592040816;-0.615125710612245;-0.427211088244898;-0.52927597244898;-0.547022216326531;-0.313941631326531;-0.499159202857143;-0.327698671183673;-0.284881768510204;-0.414946340204082;-0.507490866734694;-0.372890348979592;-0.00195427494897959;-0.419533108571429;0.0257597455510204;-0.531482693877551;-0.259962957795918;-0.734159449387755;0.136001150144898;0.129153963587755;0.00188403497959184;0.0931479457142857;0.00109297840408163;-0.704793909183673;0.109375558383673;0.212332932142857;-0.36144437755102;-0.302206203816327;-0.253434083542857;-0.954383557142857;-0.901317321632653;-0.89407107877551;-0.335291644693878;-0.586147012244898;-0.647296002040816;-0.343976630734694;-0.400859067959184;-0.138176481058776;-0.660419534285714;-0.708604774693878;-0.65711420122449;-0.400222037142857;-0.400222037142857;-0.445485397959184;-0.425839761428571;-0.748651255510204;-0.369815777346939;-0.297641062755102;-0.244081808302041;-0.327421989591837;-0.590112916530612;-0.677831082857143;-0.361626377102041;-0.352033091612245;-0.165554554220408;-0.509929461428571;-0.484935752040816;-0.456841325204082;-0.787781590816326
9;"WALKING_DOWNSTAIRS";0.295923445;-0.0203994269075476;-0.0910278793952381;0.938417773333333;-0.0352304645104762;-0.082276174942619;0.130193043809524;-0.0206865965952381;0.00262568854761905;-0.0916383011071429;-0.0712598843142857;0.116804400690476;-0.094591202447619;-0.0597608334619048;-0.0678080598785714;0.145886357935714;0.145886357935714;-0.16237608927619;-0.168921400633333;-0.469028434047619;0.103128506197619;-0.183120455428571;-0.103705822657857;-0.440633905714286;0.0625058243738095;-0.0424266601952381;-0.0645354342404762;-0.313643041809524;-0.293677789595238;-0.43402213;-0.232042826333571;-0.330318261928571;-0.325042890904762;-0.312512195452381;-0.250686586719048;-0.165224231566667;-0.00351697116904762;-0.115191992546667;0.222203941;-0.0498273898880952;0.00716877883571429;-0.0824504599928571;-0.347540226666667;0.0656782201880952;-0.463172053809524;0.132021014566667;-0.112277655214286;-0.0921238957047619;0.201647894145714;-0.0711949931095238;-0.87432492047619;0.1080891515;0.0810164383095238;0.213392270547619;-0.208310705504762;-0.00771530035714285;-0.952141220714286;-0.936306558809524;-0.876641297380952;0.017623342197619;-0.3094424725;-0.359513362761905;-0.396429197952381;-0.340765233142857;-0.279685150191905;-0.509669314047619;-0.448602451190476;-0.417239550952381;0.265120131365238;0.265120131365238;0.039907818552381;-0.322331464761905;-0.455855425238095;0.250488758869048;-0.273561385142857;-0.0349494927142857;0.00938224337142857;-0.355981821428571;-0.425377408333333;-0.423558773952381;-0.364282565714286;-0.356561471714286;0.0888671674047619;0.0705526138333333;-0.424170737142857;-0.485158906904762
9;"SITTING";0.24832674354;-0.02701677698;-0.07537846886;0.9163245106;-0.0414258228938;0.085263099144;0.077005006374;0.009817397262;-0.008674672651;-0.042328876778;-0.04142711812;0.0807919285908;-0.0930708106;-0.046663441472;-0.052841489994;-0.8933617176;-0.8933617176;-0.964383757;-0.9032355368;-0.9733641366;-0.959413594;-0.911683219;-0.8922013438;-0.109383841734;-0.120093395898;-0.1317488734546;-0.9655962396;-0.9580073906;-0.9575269752;0.02039798558;-0.27190085077;-0.267665734806;-0.950315237;-0.9396930078;-0.940312313;-0.128144114548;-0.359739581712;-0.17324215306;-0.8977181972;-0.08061344386;-0.9530504408;0.0974700202614;-0.9344377378;-0.19597005159;-0.9683155878;0.031534866288;0.0213074293;-0.031930473586;0.01983366452;-0.0944429619;-0.8064137502;0.1131528324;-0.041913115972;-0.9572277914;-0.875141405;-0.83200187268;-0.9552804062;-0.94645197;-0.88585411242;-0.9645358564;-0.9567775448;-0.9618894376;-0.9590200492;-0.9191882264;-0.9301768338;-0.9645323452;-0.9719274472;-0.9687388914;-0.8637564342;-0.8637564342;-0.9517802432;-0.9066063206;-0.9663610734;-0.956903459;-0.86761360746;-0.818001834824;-0.9666604036;-0.9585229866;-0.9649413418;-0.9618360162;-0.910583361;-0.9341874784;-0.8691725114;-0.9493949814;-0.9064712292;-0.9659970148
9;"STANDING";0.282310057333333;-0.0200454954022222;-0.0952747481333333;0.961323502222222;-0.010383816474;0.00914769235555555;0.0760032053555556;0.0130699796066667;-0.004700785502;-0.029183136346;-0.060810158296;0.0992409332222222;-0.095897704;-0.0419199574333333;-0.0575743131488889;-0.945167482444444;-0.945167482444444;-0.969524578888889;-0.921030223111111;-0.969824044222222;-0.971662692;-0.944849431777778;-0.941686874222222;-0.105711680368889;-0.00378721862222222;0.000165424148888888;-0.971313768666667;-0.962624298888889;-0.967129200444444;-0.0235041479111111;-0.0981894026;-0.128067958244444;-0.916974437555556;-0.954514301555556;-0.941510336;-0.222857823644444;-0.348959970422222;-0.16576126334;-0.946330171777778;0.0235738706622222;-0.963242884;0.200537688288889;-0.929769067777778;-0.174953568622222;-0.967491628;0.0243650848444444;0.0116017230222222;0.00486631672888889;0.0457096772222222;0.0328201066444444;-0.859607609333333;0.0909985561777778;0.0154296719333333;-0.975741252444444;-0.938635759333333;-0.919295805777778;-0.989103160444444;-0.972573867555556;-0.932245295111111;-0.969973398888889;-0.963849332888889;-0.970584264666667;-0.921990612;-0.946046640444444;-0.939889737333333;-0.949105691555556;-0.975036530444444;-0.969726483555556;-0.936105010444444;-0.936105010444444;-0.963764177777778;-0.908291403111111;-0.965287050888889;-0.977579248444444;-0.938790016888889;-0.913896832222222;-0.971278823333333;-0.968234579555556;-0.972588748666667;-0.924738576444444;-0.941950576888889;-0.944942811777778;-0.940265546444444;-0.963593159555556;-0.910909659555556;-0.964770799111111
9;"LAYING";0.2591955368;-0.020526821662;-0.10754972144;-0.5802528348;-0.1191541962;0.9578730416;0.08807344764;0.011561732718;-0.0070536778584;-0.013632036148;-0.15890291983;0.101275010682;-0.10384667982;-0.027552256948;-0.0569490475;-0.9308684376;-0.9308684376;-0.9633745492;-0.9071250998;-0.964524819;-0.946865494;-0.9343665984;-0.9459190006;-0.4459627774628;-0.215336752654;0.17810728092;-0.964304065;-0.9640828062;-0.955909215;-0.08503093738;-0.227093669698;-0.094374360132;-0.930297921;-0.9345796594;-0.9598150092;-0.23069917904112;-0.321206958058;-0.055125413678;-0.9266042952;-0.085609052452;-0.9543205856;0.1670029826292;-0.9186053356;-0.20634356866;-0.9558062546;-0.016201378678;0.000991077232;-0.021817851338;0.052062224042;0.018204470058;0.6688739754;0.1707890725;-0.873649367;-0.94233309;-0.9162927764;-0.9407072854;-0.9218210626;-0.9699944882;-0.9712046902;-0.9647404702;-0.9639966798;-0.958562455;-0.9422465098;-0.9266185314;-0.9615953704;-0.945329035;-0.9621702422;-0.9770761602;-0.91512680016;-0.91512680016;-0.9550268052;-0.8985578738;-0.9528015598;-0.9409810272;-0.9128367508;-0.9419711636;-0.9686013042;-0.966634136;-0.9597147176;-0.9463891504;-0.9231319366;-0.965686312;-0.921929738394;-0.9550947122;-0.9034005814;-0.9522904702
10;"WALKING";0.278574076603774;-0.017022351190566;-0.109057512132075;0.963092149811321;-0.0838277013962264;0.0549276242264151;0.0857943809283019;0.00408248792641509;-0.0162953195396226;0.0106894976215094;-0.0819540783760943;0.0986695731160377;-0.122709563462264;-0.0519204981037736;-0.0611262928849057;-0.127400912069811;-0.127400912069811;-0.132624992298283;-0.156458730358491;-0.440363636603774;-0.114190001283019;0.0533911909886792;-0.41218272245283;-0.26332591785283;0.243797496811321;0.25896796635283;-0.107941107467925;0.0309052018326415;-0.464020508867925;-0.260130638807547;-0.148445687402075;0.0557990906603774;-0.277913780754717;-0.345209034528302;-0.108530029881132;-0.0933671419018868;-0.122109929924528;-0.129800372109434;-0.0930237422792453;0.179599864783019;0.0205189516981132;-0.0712853941698113;-0.412616909622642;0.129100106828302;-0.515065335849057;-0.000234019224528301;-0.0198411322830189;-0.0428316086415094;-0.125263284139623;0.0990779386943396;-0.858275735471698;0.141082256018868;-0.0165720954830189;-0.178709734396226;-0.0227431651698113;-0.395645072075472;-0.974435158113208;-0.971114719811321;-0.957862728301887;-0.0521991013207547;0.0750804952113207;-0.511662905849057;-0.414205475283019;-0.250853318679245;-0.174524868603774;-0.366063723207547;-0.509683327924528;-0.329079492641509;-0.185602396067925;-0.185602396067925;0.037608338009434;-0.402025135660377;-0.501027916603774;-0.206366497226415;-0.129775706316981;-0.435304215660377;-0.0791518267107547;0.0484867672264151;-0.558512650188679;-0.458292932830189;-0.204392821584906;-0.273292866226415;-0.370471943962264;0.0502087634986792;-0.499759796981132;-0.517675799056604
10;"WALKING_UPSTAIRS";0.267121853404255;-0.0143854920340426;-0.118180420834043;0.931861027446809;-0.0565670278723404;0.0227527702016383;0.0648829303510638;0.0266314282191489;-0.0513375831851064;0.0733447168425532;-0.0954600216446809;0.0879664182957447;-0.157212539189362;-0.0372348522521277;-0.036502173787234;-0.0266623294757447;-0.0266623294757447;-0.262038042446809;0.0438573846851064;-0.523462968510638;-0.139410790617021;-0.0390688222212766;-0.301206408085106;-0.300390927148936;-0.0035449232893617;-0.289969419042553;-0.20121432216383;-0.206872839212766;-0.553230667234043;-0.230337514021277;-0.370854829787234;-0.328583308468085;-0.218524716912766;-0.235858986212766;-0.262763367170213;-0.235765046724681;-0.421428722680851;-0.135478697270213;-0.166866721574468;0.0879049622851064;-0.153553147382979;0.178734933145745;-0.265371689148936;-0.194447276040426;-0.600582998297872;0.158591030929787;0.110293662446809;-0.00753000246808511;-0.263603869021277;0.153637457706383;-0.792289522978723;0.121840871425532;0.00579155151340426;-0.161591924234043;-0.00555287692765957;-0.0738744931340426;-0.959216072340425;-0.937039417446809;-0.864745838297872;-0.187220175510638;-0.177803083425532;-0.607520480212766;-0.308534708121277;0.0411724668680851;-0.320509332297872;-0.427291343617021;-0.60462905787234;-0.482244799361702;-0.211537480214383;-0.211537480214383;-0.226010197889362;-0.113062673542979;-0.618272355319149;-0.171957349438298;-0.051628469647234;-0.0342347233914894;-0.247598320858298;-0.202796129097872;-0.662894135319149;-0.34130162006383;0.171735785297872;-0.403822082765957;-0.361437534680851;-0.334365043829787;-0.166969377765957;-0.67129056212766
